"positionId","positionName","companyId","companyShortName","positionFirstType","industryField","education","workYear","city","positionAdvantage","createTime","salary","leaderName","companyName","companySize","companyLogo","financeStage","jobNature","positionType","companyLabelList001","companyLabelList002","companyLabelList003","companyLabelList004","score","haveDeliver","adWord","randomScore","countAdjusted","calcScore","orderBy","showOrder","adjustScore","relScore","formatCreateTime","imstate","createTimeSort","positonTypesMap","hrScore","totalCount","searchScore","language"
"176232","C++","23727","同方知网（北京）技术有限公司","技术","移动互联网 · 电子商务","硕士","不限","北京","五险二金、年假、免费早午餐、住宿。","2015-11-09 18:48:52","8k-15k","暂没有填写","知网","2000人以上","image2/M00/10/9F/CgpzWlYvC8WAe6DLAAAEaAoG7-k692.png?cc=0.05470441351644695","上市公司","全职","后端开发","美女多多","带薪年假","绩效奖金","岗位晋升","1086","False","0","0","False","False","65","1433224859492","0","1000","2015-11-09","null","1447066132000","null","21","0","0","C++"
"566085","C++高级软件工程师","61511","北京数之行科技有限公司","技术","其他","本科","3-5年","北京","五险一金，带薪年假，年终双薪、奖金丰厚","2015-11-09 18:14:15","10k-15k","暂没有填写","数之行","15-50人","image1/M00/1A/E5/CgYXBlUd-rqAQ_0ZAABpf8-szJE269.png","初创型(不需要融资)","全职","后端开发","军工软件行业","交通补助","午餐补助","年度旅游","934","False","0","0","False","False","63","1430969339967","0","744","2015-11-09","null","1447064055000","null","127","0","0","C++"
"798985","QT（C++)软件工程师","61511","北京数之行科技有限公司","技术","其他","本科","3-5年","北京","五险一金，年休假，年终双薪、项目奖金","2015-11-09 18:14:09","10k-15k","暂没有填写","数之行","15-50人","image1/M00/1A/E5/CgYXBlUd-rqAQ_0ZAABpf8-szJE269.png","初创型(不需要融资)","全职","后端开发","军工软件行业","交通补助","午餐补助","年度旅游","836","False","0","0","False","False","63","0","0","646","2015-11-09","null","1447064049000","null","127","0","0","C++"
"1190936","C++软件工程师（应届培养生）","21575","北京锐安科技有限公司","技术","信息安全 · 数据服务","本科","应届毕业生","北京","七险一金、定期体检、午餐补助、节日礼品","2015-11-09 17:49:38","6k-10k","暂没有填写","锐安","500-2000人","image1/M00/00/28/Cgo8PFTUWIyAcgOnAABLMYa08DE596.png","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","岗位晋升","869","False","0","0","False","False","60","0","0","780","2015-11-09","null","1447062578000","null","29","0","0","C++"
"1206085","C++/C# 开发工程师（赴微软）","36513","上海微创软件股份有限公司北京分公司","技术","移动互联网 · 电子商务","本科","1-3年","北京","六险一金 微软办公 十三薪","2015-11-09 17:49:00","8k-15k","暂没有填写","微创","2000人以上","images/logo_default.png","成熟型(不需要融资)","全职","后端开发","年底双薪","节日礼物","技能培训","免费班车","715","False","0","0","False","False","60","0","47","561","2015-11-09","null","1447062540000","null","47","0","0","C++"
"909296","C++服务器开发","26142","北京永航科技有限公司","技术","游戏","硕士","1-3年","北京","高回报，高奖金，3~18个月奖金","2015-11-09 17:46:59","15k-30k","姚勇","QQ炫舞","150-500人","image1/M00/00/37/Cgo8PFTUXJ2AU7noAABpZzr2XMg281.jpg","成长型(不需要融资)","全职","后端开发","年终分红","专项奖金","五险一金","带薪年假","991","False","0","0","False","False","68","0","0","778","2015-11-09","null","1447062419000","null","145","0","0","C++"
"909443","高级客户端开发程序员（C++）","26142","北京永航科技有限公司","技术","游戏","本科","不限","北京","高奖金激励,3~18月奖金","2015-11-09 17:46:57","15k-30k","姚勇","QQ炫舞","150-500人","image1/M00/00/37/Cgo8PFTUXJ2AU7noAABpZzr2XMg281.jpg","成长型(不需要融资)","全职","前端开发","年终分红","专项奖金","五险一金","带薪年假","745","False","0","0","False","False","68","0","0","532","2015-11-09","null","1447062417000","null","145","0","0","C++"
"1111320","C++开发工程师","1261","北京安纳西科技有限公司","技术","移动互联网","本科","不限","北京","美女帅哥都有，职业前景好","2015-11-09 17:25:26","5k-10k","暂没有填写","安纳西","15-50人","image1/M00/25/1E/CgYXBlVQR7mAPe7UAABxKeMXA00145.jpg","初创型(不需要融资)","全职","后端开发","技能培训","带薪年假","绩效奖金","岗位晋升","1196","False","0","0","False","False","63","0","0","980","2015-11-09","null","1447061126000","null","153","0","0","C++"
"4543","高级C++软件工程师","1261","北京安纳西科技有限公司","技术","移动互联网","本科","1-3年","北京","负责游戏的开发","2015-11-09 17:25:22","7k-11k","暂没有填写","安纳西","15-50人","image1/M00/25/1E/CgYXBlVQR7mAPe7UAABxKeMXA00145.jpg","初创型(不需要融资)","全职","前端开发","技能培训","带薪年假","绩效奖金","岗位晋升","960","False","0","0","False","False","63","1418290865340","0","744","2015-11-09","null","1447061122000","null","153","0","0","C++"
"924869","C++开发工程师(RDC)","4286","竞技世界（北京）网络技术有限公司","技术","移动互联网 · 游戏","本科","3-5年","北京","游戏AI算法工程师看过来","2015-11-10 09:48:04","12k-20k","暂没有填写","竞技世界","500-2000人","image1/M00/00/0A/Cgo8PFTUWBeAP0x-AABLzvA2eJ0892.png","成熟型(不需要融资)","全职","后端开发","节日礼物","技能培训","年底双薪","年度旅游","1068","False","0","0","False","False","68","0","0","956","2015-11-10","null","1447120084000","null","44","0","0","C++"
"554474","C++软件工程师","61511","北京数之行科技有限公司","技术","其他","本科","1-3年","北京","五险一金，带薪年假，年终双薪、奖金丰厚","2015-11-09 18:14:06","8k-12k","暂没有填写","数之行","15-50人","image1/M00/1A/E5/CgYXBlUd-rqAQ_0ZAABpf8-szJE269.png","初创型(不需要融资)","全职","后端开发","军工软件行业","交通补助","午餐补助","年度旅游","999","False","0","0","False","False","63","1430969334851","0","809","2015-11-09","null","1447064046000","null","127","0","0","C++"
"580277","检索高级工程师（C++）","4148","艺龙网信息技术（北京）有限公司","技术","移动互联网 · 旅游","本科","3-5年","北京","带薪年假，弹性工作制，氛围好","2015-11-09 17:17:30","18k-36k","江浩","艺龙旅行网","2000人以上","image1/M00/00/0A/CgYXBlTUWBaAba-9AABi72ItxnU259.jpg","上市公司","全职","后端开发","最佳雇主","爱旅游","免息贷款","年底双薪","822","False","0","0","False","False","65","1432276273542","0","672","2015-11-09","null","1447060650000","null","85","0","0","C++"
"1164582","C++","53092","菲亚奥斯科技发展（北京）有限公司","技术","移动互联网 · O2O","大专","3-5年","北京","创业公司 年轻团队","2015-11-09 17:16:17","15k-30k","暂没有填写","菲亚奥斯","15-50人","image1/M00/2A/C7/Cgo8PFVtSkeAOIRHAABiAUPajr4551.JPG","初创型(不需要融资)","全职","后端开发","带薪年假","岗位晋升","领导好","加班补助","1182","False","0","0","False","False","63","0","0","1000","2015-11-09","null","1447060577000","null","119","0","0","C++"
"339974","C++软件工程师","26862","北京红云融通技术有限公司","技术","移动互联网 · 文化娱乐","本科","1-3年","北京","六险一金 弹性工作时间","2015-11-09 17:12:16","8k-15k","暂没有填写","北京红云融通技术有限公司","150-500人","image1/M00/00/39/CgYXBlTUXKeAP3x5AABpXmBNLfA630.png","初创型(未融资)","全职","后端开发","五险一金","通讯津贴","交通补助","带薪年假","1010","False","0","0","False","False","60","1432714689506","0","809","2015-11-09","null","1447060336000","null","141","0","0","C++"
"157817","C++软件工程师","26862","北京红云融通技术有限公司","技术","移动互联网 · 文化娱乐","本科","1-3年","北京","六险一金、带薪休假、弹性工作时间","2015-11-09 17:12:15","8k-15k","暂没有填写","北京红云融通技术有限公司","150-500人","image1/M00/00/39/CgYXBlTUXKeAP3x5AABpXmBNLfA630.png","初创型(未融资)","全职","后端开发","五险一金","通讯津贴","交通补助","带薪年假","1010","False","0","0","False","False","60","1432714677281","0","809","2015-11-09","null","1447060335000","null","141","0","0","C++"
"903944","C++开发工程师","34745","成都索贝数码科技股份有限公司","技术","教育 · 文化娱乐","本科","1-3年","北京","6险一金，带薪年假，完善培训导师制度","2015-11-09 17:11:53","7k-14k","暂没有填写","索贝学院","15-50人","image1/M00/00/52/Cgo8PFTUXRGAVH4_AADawlLn88s666.JPG","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","绩效奖金","1143","False","0","0","False","False","50","0","0","980","2015-11-09","null","1447060313000","null","113","0","0","C++"
"740197","C++开发工程师","34745","成都索贝数码科技股份有限公司","技术","教育 · 文化娱乐","本科","不限","北京","6险一金，带薪年假，完善培训导师制度","2015-11-09 17:11:50","6k-10k","暂没有填写","索贝学院","15-50人","image1/M00/00/52/Cgo8PFTUXRGAVH4_AADawlLn88s666.JPG","初创型(未融资)","全职","后端开发","年底双薪","节日礼物","技能培训","绩效奖金","1143","False","0","0","False","False","50","1433247984224","0","980","2015-11-09","null","1447060310000","null","113","0","0","C++"
"1243990","C++高级软件工程师","65260","睿晟博控（北京）科技有限公司","技术","其他","本科","3-5年","北京","只要你够强，一年升四级，薪金翻四倍！","2015-11-09 17:06:03","15k-25k","周子程","睿晟博控","15-50人","image1/M00/20/7C/Cgo8PFU3YfmAPxdWAAB3R9whQnw174.jpg","成长型(A轮)","全职","后端开发","技能培训","股票期权","专项奖金","绩效奖金","844","False","0","0","False","False","55","0","0","744","2015-11-09","null","1447059963000","null","45","0","0","C++"
"1136046","C++","10519","中国民航信息网络股份有限公司","技术","移动互联网","本科","5-10年","北京","央企，稳定，机遇。","2015-11-09 17:03:01","18k-25k","暂没有填写","中国民航信息网络股份有限公司","2000人以上","image1/M00/00/15/CgYXBlTUWEKAE1HeAACEAu2pVvk388.PNG","成熟型(不需要融资)","全职","后端开发","年底双薪","技能培训","待遇优厚","五险二金","1112","False","0","0","False","False","70","0","0","1000","2015-11-09","null","1447059781000","null","42","0","0","C++"
"1136012","C++","10519","中国民航信息网络股份有限公司","技术","移动互联网","本科","3-5年","北京","央企，稳定，机遇。","2015-11-09 17:02:54","12k-20k","暂没有填写","中国民航信息网络股份有限公司","2000人以上","image1/M00/00/15/CgYXBlTUWEKAE1HeAACEAu2pVvk388.PNG","成熟型(不需要融资)","全职","后端开发","年底双薪","技能培训","待遇优厚","五险二金","1112","False","0","0","False","False","70","0","0","1000","2015-11-09","null","1447059774000","null","42","0","0","C++"
"887829","滴滴 后端开发工程师（Linux C/C++）","2474","北京小桔科技有限公司","技术","移动互联网","本科","3-5年","北京","期权激励，六险一金，靠谱团队，各种MM","2015-11-09 16:59:12","20k-40k","程维","滴滴打车","500-2000人","i/image/M00/00/20/Cgp3O1YtmkSAZjX1AAA78knErXc273.jpg","成熟型(D轮及以上)","全职","后端开发","弹性工作","节日礼物","岗位晋升","技能培训","836","False","0","0","False","False","60","0","0","612","2015-11-09","null","1447059552000","null","164","0","0","C++"
"989666","C++开发攻城狮","26142","北京永航科技有限公司","技术","游戏","本科","3-5年","北京","年终奖金，带薪年假，加班补助，节日活动","2015-11-09 16:53:44","13k-25k","姚勇","QQ炫舞","150-500人","image1/M00/00/37/Cgo8PFTUXJ2AU7noAABpZzr2XMg281.jpg","成长型(不需要融资)","全职","后端开发","年终分红","专项奖金","五险一金","带薪年假","905","False","0","0","False","False","68","0","0","733","2015-11-09","null","1447059224000","null","104","0","0","C++"
"161387","服务器C++研发工程师","26142","北京永航科技有限公司","技术","游戏","本科","3-5年","北京","腾讯游戏；年终奖；绩效奖；五险一金","2015-11-09 16:53:35","10k-20k","姚勇","QQ炫舞","150-500人","image1/M00/00/37/Cgo8PFTUXJ2AU7noAABpZzr2XMg281.jpg","成长型(不需要融资)","全职","后端开发","年终分红","专项奖金","五险一金","带薪年假","889","False","0","0","False","False","68","1432690550613","0","717","2015-11-09","null","1447059215000","null","104","0","0","C++"
"633123","C/C++","21190","北京深思数盾科技有限公司","技术","信息安全 · 移动互联网","本科","1-3年","北京","寻找有追求的奋斗者，提供培养机会和空间！","2015-11-09 16:50:51","10k-15k","暂没有填写","北京深思数盾科技有限公司","50-150人","image1/M00/22/23/Cgo8PFU_qOyAFcMWAABv9D6twG0086.png","初创型(未融资)","全职","后端开发","信息安全保护","交通补助","带薪年假","节日礼物","1096","False","0","0","False","False","50","1431310701166","0","967","2015-11-09","null","1447059051000","null","79","0","0","C++"
"395674","C++中级软件工程师","26862","北京红云融通技术有限公司","技术","移动互联网 · 文化娱乐","本科","3-5年","北京","六险一金 弹性工作时间","2015-11-09 17:12:13","10k-18k","暂没有填写","北京红云融通技术有限公司","150-500人","image1/M00/00/39/CgYXBlTUXKeAP3x5AABpXmBNLfA630.png","初创型(未融资)","全职","后端开发","五险一金","通讯津贴","交通补助","带薪年假","945","False","0","0","False","False","60","1432714669586","0","744","2015-11-09","null","1447060333000","null","141","0","0","C++"
"318820","C++音视频开发工程师","26862","北京红云融通技术有限公司","技术","移动互联网 · 文化娱乐","本科","1-3年","北京","六险一金 、弹性工作时间","2015-11-09 17:12:06","12k-18k","暂没有填写","北京红云融通技术有限公司","150-500人","image1/M00/00/39/CgYXBlTUXKeAP3x5AABpXmBNLfA630.png","初创型(未融资)","全职","后端开发","五险一金","通讯津贴","交通补助","带薪年假","870","False","0","0","False","False","60","1432714680526","0","669","2015-11-09","null","1447060326000","null","141","0","0","C++"
"736319","C++","10519","中国民航信息网络股份有限公司","技术","移动互联网","本科","1-3年","北京","央企，稳定，机遇。","2015-11-09 17:02:48","10k-15k","暂没有填写","中国民航信息网络股份有限公司","2000人以上","image1/M00/00/15/CgYXBlTUWEKAE1HeAACEAu2pVvk388.PNG","成熟型(不需要融资)","全职","后端开发","年底双薪","技能培训","待遇优厚","五险二金","1112","False","0","0","False","False","70","1433209244626","0","1000","2015-11-09","null","1447059768000","null","42","0","0","C++"
"161384","客户端C++研发工程师","26142","北京永航科技有限公司","技术","游戏","本科","3-5年","北京","腾讯游戏；年终奖；绩效奖；五险一金","2015-11-09 16:53:20","10k-20k","姚勇","QQ炫舞","150-500人","image1/M00/00/37/Cgo8PFTUXJ2AU7noAABpZzr2XMg281.jpg","成长型(不需要融资)","全职","后端开发","年终分红","专项奖金","五险一金","带薪年假","896","False","0","0","False","False","68","1432690551250","0","724","2015-11-09","null","1447059200000","null","104","0","0","C++"
"1030833","C++高级开发工程师","24455","北京网脑科技发展有限公司","技术","企业服务","本科","5-10年","北京","年终奖 股票期权 技术牛人 赴美工作机会","2015-11-09 16:42:40","15k-25k","高玲平","网脑科技","150-500人","image1/M00/00/31/CgYXBlTUXIiAbvurAAA2mKUFapQ179.png","成长型(A轮)","全职","后端开发","绩效奖金","股票期权","五险一金","带薪年假","993","False","0","0","False","False","65","0","80","744","2015-11-09","null","1447058560000","null","104","0","0","C++"
"1134161","推荐系统Linux C++高级工程师","1686","北京爱奇艺科技有限公司","技术","广告营销 · 文化娱乐","本科","3-5年","北京","快速发展业务 推荐系统相关 带薪年假","2015-11-09 16:05:51","15k-25k","龚宇","爱奇艺","2000人以上","image1/M00/00/06/Cgo8PFTUWAaAbD7PAACAXTzCmiw113.jpg","成熟型(D轮及以上)","全职","后端开发","绩效奖金","五险一金","交通补助","带薪年假","758","False","0","0","False","False","70","0","0","524","2015-11-09","null","1447056351000","null","164","0","0","C++"
"237574","美国C++软件工程师","35961","北京弘汇投资管理有限公司","技术","招聘","本科","不限","北京","赴美计算机硕士，在美国企业做软件开发实习","2015-11-09 15:18:40","40k-80k"," Bingbing.Xiang","MUM计算机","150-500人","image1/M00/00/55/CgYXBlTUXSKAMbjTAADaeFOmSGM799.jpg","初创型(未融资)","全职","后端开发","技能培训","带薪年假","绩效奖金","岗位晋升","772","False","0","0","False","False","50","1432687702098","0","717","2015-11-09","null","1447053520000","null","5","0","0","C++"
"101805","C++开发","1499","上海谦问万答吧云计算科技有限公司","技术","移动互联网 · 教育","本科","1-3年","北京","硬件无敌，健身器材齐全，水果零食不限量。","2015-11-09 15:11:33","15k-30k","普渊","学霸君","150-500人","image1/M00/00/05/Cgo8PFTUWASADGaOAAC6ukXWBso979.png","成长型(B轮)","全职","后端开发","帅哥多","美女多","股票期权","年底双薪","1266","False","0","0","False","False","68","1433150187690","80","980","2015-11-09","null","1447053093000","null","138","0","0","C++"
"1081767","搜索引擎C++开发工程师","8861","北京汇行科技有限公司","技术","旅游","本科","1-3年","北京","六险一金 年度旅游 一流办公环境 自助餐","2015-11-09 15:03:43","8k-16k","张帆","妙计旅行","50-150人","image2/M00/05/D4/CgqLKVX4C-6AJZ47AAAwXY0DbKA883.png","成长型(B轮)","全职","后端开发","股票期权","十四薪","零食饮料水果","租房补贴","883","False","0","0","False","False","68","0","0","652","2015-11-09","null","1447052623000","null","163","0","0","C++"
"170475","C++搜索开发工程师","8861","北京汇行科技有限公司","技术","旅游","本科","1-3年","北京","一流办公环境，资深导师带，团队氛围超好","2015-11-09 15:02:49","8k-16k","张帆","妙计旅行","50-150人","image2/M00/05/D4/CgqLKVX4C-6AJZ47AAAwXY0DbKA883.png","成长型(B轮)","全职","后端开发","股票期权","十四薪","零食饮料水果","租房补贴","956","False","0","0","False","False","68","1429701110134","0","725","2015-11-09","null","1447052569000","null","163","0","0","C++"
"571796","C++开发工程师（音视频）","35182","梦响强音文化传播（上海）有限公司","技术","移动互联网 · 电子商务","大专","1-3年","北京","五险一金、十三薪、车补、话补","2015-11-09 14:55:14","13k-25k","暂没有填写","梦响强音","150-500人","image1/M00/00/53/Cgo8PFTUXReAbQoiAABqf-DUC3o781.jpg","上市公司","全职","后端开发","带薪年假","扁平管理","通讯津贴","交通补助","1108","False","0","0","False","False","55","1433209548196","0","956","2015-11-09","null","1447052114000","null","97","0","0","C++"
"571790","C++开发工程师（流媒体）","35182","梦响强音文化传播（上海）有限公司","技术","移动互联网 · 电子商务","大专","1-3年","北京","五险一金、车补、话补、十三薪、","2015-11-09 14:53:52","13k-25k","暂没有填写","梦响强音","150-500人","image1/M00/00/53/Cgo8PFTUXReAbQoiAABqf-DUC3o781.jpg","上市公司","全职","后端开发","带薪年假","扁平管理","通讯津贴","交通补助","1108","False","0","0","False","False","55","1433209549115","0","956","2015-11-09","null","1447052032000","null","97","0","0","C++"
"1242956","C++软件研发工程师","22122","北京商之讯软件有限公司","技术","移动互联网 · 企业服务","本科","1-3年","北京","五险一金,免费班车,弹性工作时间,带薪年假","2015-11-09 14:33:22","8k-12k","孙志强","TQ","150-500人","image1/M00/00/2A/Cgo8PFTUXGqAX8y8AACQRoAJwoc472.jpg","初创型(天使轮)","全职","后端开发","售前支持经理","Java开发","C++开发","售后支持","858","False","0","0","False","False","63","0","0","720","2015-11-09","null","1447050802000","null","75","0","0","C++"
"805565","C++服务器开发工程师","487","蓝港在线（北京）科技有限公司","技术","游戏","本科","3-5年","北京","五险一金、补充医疗、年底双薪等","2015-11-09 14:32:54","15k-30k","王峰","蓝港互动集团","500-2000人","image1/M00/0D/9C/Cgo8PFT4IQSAG0AtAABW35OKyUs933.jpg","上市公司","全职","后端开发","年底双薪","节日礼物","技能培训","绩效奖金","842","False","0","0","False","False","65","0","0","717","2015-11-09","null","1447050774000","null","60","0","0","C++"
"1218887","C++后台服务器开发","4164","软通动力技术服务有限公司北京分公司","技术","移动互联网 · 企业服务","本科","1-3年","北京","带薪年假，五险一金，项目稳定，发展前景好","2015-11-09 14:31:46","10k-20k","刘天文","软通动力","2000人以上","image1/M00/35/F8/CgYXBlWc_ayAHsKNAAA4Cz2oZCs219.jpg","上市公司","全职","后端开发","技能培训","免费班车","带薪年假","岗位晋升","926","False","0","0","False","False","65","0","0","733","2015-11-09","null","1447050706000","null","128","0","0","C++"
"1081753","搜索引擎C++开发实习生","8861","北京汇行科技有限公司","技术","旅游","本科","不限","北京","快速成长 一流办公环境 优秀可转正 自助餐","2015-11-09 15:02:44","3k-6k","张帆","妙计旅行","50-150人","image2/M00/05/D4/CgqLKVX4C-6AJZ47AAAwXY0DbKA883.png","成长型(B轮)","实习","后端开发","股票期权","十四薪","零食饮料水果","租房补贴","854","False","0","0","False","False","68","0","0","623","2015-11-09","null","1447052564000","null","163","0","0","C++"
"571784","C++开发工程师","35182","梦响强音文化传播（上海）有限公司","技术","移动互联网 · 电子商务","大专","1-3年","北京","五险一金、十三薪、车补、话补","2015-11-09 14:53:27","10k-20k","暂没有填写","梦响强音","150-500人","image1/M00/00/53/Cgo8PFTUXReAbQoiAABqf-DUC3o781.jpg","上市公司","全职","后端开发","带薪年假","扁平管理","通讯津贴","交通补助","1132","False","0","0","False","False","55","1433296732137","0","980","2015-11-09","null","1447052007000","null","97","0","0","C++"
"1242933","高级C++客户端开发","24077","北京白鹭时代信息技术有限公司","技术","游戏","本科","不限","北京","HTML5行业领衔、发展快、有期权","2015-11-09 14:29:46","15k-30k","edwin","白鹭时代","150-500人","image1/M00/00/30/Cgo8PFTUXIOATqsjAAA11hol6OE805.png","成长型(B轮)","全职","后端开发","股票期权","年底双薪","午餐补助","交通补助","886","False","0","0","False","False","68","0","0","725","2015-11-09","null","1447050586000","null","93","0","0","C++"
"274342","高级C++网络工程师","36873","北京翼鸥教育科技有限公司","技术","移动互联网 · 教育","本科","3-5年","北京","不限量美食，好玩的party，创业也有快乐","2015-11-09 14:24:53","15k-25k","宋军波","翼鸥教育","15-50人","image1/M00/00/58/Cgo8PFTUXS2ACEOhAAA-BJhYy2o550.jpg","成长型(A轮)","全职","后端开发","节日礼物","技能培训","炸鸡和啤酒","不限量零食","924","False","0","0","False","False","65","1432698154780","0","703","2015-11-09","null","1447050293000","null","156","0","0","C++"
"1242861","C/C++软件工程师","105391","北京新桥信通科技有限公司","技术","企业服务 · 数据服务","本科","3-5年","北京","五险一金，带薪年假","2015-11-09 14:19:41","8k-16k","暂没有填写","北京新桥信通","15-50人","image2/M00/14/81/CgpzWlZAMX-AOwAXAABkWHJMw1g103.png?cc=0.9932741657830775","初创型(未融资)","全职","后端开发","带薪年假","通讯津贴","五险一金","交通补助","938","False","0","0","False","False","50","0","0","835","2015-11-09","null","1447049981000","null","53","0","0","C++"
"1121736","C++服务器开发","57043","阳光兔（北京）科技有限公司","技术","移动互联网 · 教育","本科","3-5年","北京","弹性工作时间","2015-11-09 14:08:56","15k-30k","暂没有填写","阳光兔","15-50人","image1/M00/44/C5/CgYXBlXXB6iAFregAAAka0lHSPw091.png","初创型(天使轮)","全职","后端开发","技能培训","年底双薪","节日礼物","绩效奖金","863","False","0","0","False","False","53","0","0","778","2015-11-09","null","1447049336000","null","32","0","0","C++"
"979184","C++服务器工程师","10397","北京掌趣科技股份有限公司","技术","游戏","学历不限","1-3年","北京","餐补","2015-11-09 14:02:38","15k-20k","姚文彬","掌趣科技","2000人以上","image2/M00/04/8F/CgqLKVXyRHiAcMVIAACMpDF3YTI319.png","上市公司","全职","后端开发","带薪年假","节日礼物","午餐补助","年底双薪","842","False","0","0","False","False","55","0","0","769","2015-11-09","null","1447048958000","null","18","0","0","C++"
"1135134","C++","3866","北京联想利泰软件有限公司","技术","移动互联网 · 招聘","本科","1-3年","北京","稳定，加班少","2015-11-09 13:55:50","10k-12k","韩振江","联想利泰","500-2000人","image1/M00/00/09/CgYXBlTUWBSAPwjPAABvag26MA4166.png","初创型(未融资)","全职","后端开发","节日礼物","带薪年假","岗位晋升","领导好","1142","False","0","0","False","False","60","0","0","1000","2015-11-09","null","1447048550000","null","82","0","0","C++"
"779802","软件研发工程师-Java/C++","70780","北京世纪卓越信息技术有限公司","技术","移动互联网 · 电子商务","本科","5-10年","北京","国家化团队 世界一流的技术","2015-11-09 13:48:51","30k-60k","暂没有填写","亚马逊","2000人以上","image1/M00/2E/79/Cgo8PFV-e9CAWvE6AABvJgLenOs529.PNG","上市公司","全职","后端开发","股票期权","带薪年假","定期体检","五险一金","655","False","0","0","False","False","55","0","0","529","2015-11-09","null","1447048131000","null","71","0","0","C++"
"934905","C++","63180","北京永卓利商务咨询有限公司","技术","移动互联网 · 数据服务","本科","5-10年","北京","发展平台好，福利待遇好~~","2015-11-09 13:21:09","18k-30k","暂没有填写","中油瑞飞","2000人以上","images/logo_default.png","成熟型(不需要融资)","全职","后端开发","节日礼物","技能培训","免费班车","年度旅游","1153","False","0","0","False","False","60","0","0","1000","2015-11-09","null","1447046469000","null","93","0","0","C++"
"868376","C++","63180","北京永卓利商务咨询有限公司","技术","移动互联网 · 数据服务","本科","5-10年","北京","平台待遇好，公司环境好，福利多多","2015-11-09 13:20:59","18k-30k","暂没有填写","中油瑞飞","2000人以上","images/logo_default.png","成熟型(不需要融资)","全职","后端开发","节日礼物","技能培训","免费班车","年度旅游","1153","False","0","0","False","False","60","0","0","1000","2015-11-09","null","1447046459000","null","93","0","0","C++"
"683361","C++","68933","北京韵盛发科技有限公司","技术","硬件 · 数据服务","本科","1-3年","北京","期权，薪资，弹性，福利，核心业务","2015-11-09 13:20:53","8k-15k","Bill Yang","Abloomy","50-150人","i/image/M00/00/2B/CgqKkVYwZcGAFUYNAABSmJiqy0M520.png","成长型(B轮)","全职","后端开发","节日礼物","年底双薪","带薪年假","岗位晋升","1154","False","0","0","False","False","58","1433384181783","0","1000","2015-11-09","null","1447046453000","null","96","0","0","C++"
"806228","C++图像处理软件架构师","6006","北京数码大方科技股份有限公司","技术","移动互联网 · 数据服务","硕士","3-5年","北京","技术骨干；弹性工作；创业上市；萌妹纸多","2015-11-09 13:04:32","13k-20k","雷毅","CAXA","500-2000人","image1/M00/00/0D/CgYXBlTUWCGAPyYuAABEkT-NOHI938.jpg","上市公司","全职","后端开发","","","","","731","False","0","0","False","False","65","0","47","563","2015-11-09","null","1447045472000","null","56","0","0","C++"
"46961","高级C++开发工程师","6006","北京数码大方科技股份有限公司","技术","移动互联网 · 数据服务","本科","1-3年","北京","高新技术 学习成长 弹性工作 五险一金","2015-11-09 13:04:26","8k-15k","雷毅","CAXA","500-2000人","image1/M00/00/0D/CgYXBlTUWCGAPyYuAABEkT-NOHI938.jpg","上市公司","全职","后端开发","","","","","912","False","0","0","False","False","65","1432622371121","47","744","2015-11-09","null","1447045466000","null","56","0","0","C++"
"944680","C++","9933","北京新东方迅程网络科技有限公司","技术","移动互联网 · 教育","本科","3-5年","北京","六险一金 免费健身房 扁平化管理","2015-11-09 11:59:53","25k-30k","暂没有填写","新东方在线","500-2000人","image2/M00/06/F3/CgpzWlX7zc-AAWMNAAASvyef_n0773.jpg","成熟型(不需要融资)","全职","后端开发","年度旅游","定期体检","免费健身","交通补助","1145","False","0","0","False","False","68","0","0","1000","2015-11-09","null","1447041593000","null","77","0","0","C++"
"516704","C++开发工程师-北京","6006","北京数码大方科技股份有限公司","技术","移动互联网 · 数据服务","本科","1-3年","北京","高新技术 学习成长 弹性工作 五险一金","2015-11-09 13:04:25","5k-10k","雷毅","CAXA","500-2000人","image1/M00/00/0D/CgYXBlTUWCGAPyYuAABEkT-NOHI938.jpg","上市公司","全职","后端开发","","","","","889","False","0","0","False","False","65","1433124715414","47","721","2015-11-09","null","1447045465000","null","56","0","0","C++"
"1005888","C++","24980","东方网力科技股份有限公司","技术","信息安全 · 数据服务","本科","3-5年","北京","薪资高，福利佳，环境美！","2015-11-09 11:35:25","16k-25k","刘光","东方网力","500-2000人","image1/M00/00/33/Cgo8PFTUXI-AYRznAACv8THgp9U000.png","上市公司","全职","后端开发","弹性工作","股票期权","绩效奖金","扁平管理","1201","False","0","0","False","False","65","0","0","1000","2015-11-09","null","1447040125000","null","136","0","0","C++"
"1242066","C++","79967","北京安寻网络科技有限公司","技术","移动互联网 · 信息安全","大专","3-5年","北京","好福利就是诱惑！","2015-11-09 11:30:34","10k-15k","暂没有填写","安寻","150-500人","image1/M00/33/0A/Cgo8PFWSSbeAFjB9AABGSjOJiOU392.png?cc=0.6793667247984558","成长型(A轮)","全职","后端开发","股票期权","绩效奖金","岗位晋升","领导好","1116","False","0","0","False","False","55","0","0","1000","2015-11-09","null","1447039834000","null","61","0","0","C++"
